username,usercomment
怎么滴吧啊,马王堆汉墓里是素纱禅椅，郑爽念成了单衣
腾讯用户1472560392615782,这校花，真丑。还没小雨妖妖漂亮
快乐天使14586932,好看
腾讯用户1464496656607746,帅死了
腾讯用户1472648559646947,很客观和客户可更换
老欧来也,倩女又不是魔兽那种游戏 哪有技术之言 电视里什么各种技术
腾讯用户1472648559646947,快快快快快快看看看，赞赞赞 赞赞赞
腾讯用户1472648595939578,剧情挺六的
腾讯用户1471673488395969,是不是杨阳喜欢上了微微啊？看着是不知到是不是我就问问你们知道的请回答，我会谢谢你们滴，哈哈^_^[赞][赞][赞]
优酷用户1462272268926698,已转发评论
优酷用户1462272268926698,巫
优酷用户1471074885462646,校花丑死了，还不如二喜漂亮[无语]
背叛00649742,超喜欢  一天看好几遍[稀饭]
永远对你的微笑,广告好长……
土豆用户_808559776,好好看，
懂你46860607,超爱
_疼OR不疼,看了人家这大学宿舍，再想想自己的，简直了，果然电视剧就是电视剧
两年前70382300,游戏里的她好丑
优酷用户1471401540964310,怎么感觉肖奈长的很像张翰
两年前70382300,郑爽长的跟之前完全两个人好吧
项敬鑫2004,........
优酷用户1469533189472460,X郑爽
土豆用户_412827971,[泡芙-点赞]
Aco妹,这游戏好玩嘛
Aco妹,这游戏好玩吗
ィ以水年嘩,孟逸然那嘴巴，啧啧啧，怎么当上校花的，我看是笑话吧，赞同的举手
腾讯用户1464437464248824,广告这么长啊
腾讯用户1464437464248824,醉了，但是好看，我还以为是专门推荐游戏的，觉得是的举手[搞笑][搞笑][搞笑][搞笑][搞笑]
腾讯用户1465993240509931,孟浩然好贱
项敬鑫2004,H片绝逼看多了= =
铷裹ペ鰅見妳93439971,比电影好看多了
AAAAAA彭康,冷
腾讯用户1469670632142888,已转发评论
wobenliukou,傻特UP
支付宝用户1470097512589943,太好看了
微信用户1472543529736781,真心觉得杨洋真的是360度无死角啊[牛][牛][牛]##
wobenliukou,奈何是我的
郑圣楠猪猪,杨洋好多脚毛
手机2704492895,不管看多少遍都是那么好看
小姐，请用心,刘帅
微信用户1472792517681893,爱洋洋
听歌诉心,这电视剧好牛，二十集50多亿播放量，太阳的后裔和来自星星的你大结局的时候好像才十几亿，海贼王700集才30亿可见这部剧的吸粉程度
微信用户1472362659841949,杨洋肖奈在那聊天说要回宿舍住耳朵红了看到有没有[稀饭][稀饭][稀饭][稀饭][稀饭][稀饭][稀饭][稀饭]
腾讯用户1472801088715902,那个孟逸然也太丑了，太难看了吧！还校花，好歹长个好看点的当校花啊！还没她跟班好看呢！
_89349119,服装不够美
九妹茜茜,好喜欢肖奈[稀饭][稀饭][稀饭][稀饭][稀饭][稀饭]
ヅ蝶躌风含香醉人,其实挺喜欢杨洋的    帅帅哒   只是  感觉杨洋没有肖奈那种感觉
土豆用户_763002222,孟逸然还校花？
W天外孤星,这游戏叫倩女幽魂
腾讯用户1467090221773282,过来刷第二遍的求赞[稀饭][稀饭][稀饭]
腾讯用户147279952789334,哎呀，你怎么不懂呢，这是为了突出女主的😂😂😂，并且就是要选这样的，才有效果呀😂
腾讯用户1472799504585135,孟逸然的名字好难听啊
这个名我想了半天,什么校花啊我靠
腾讯用户1472798623829347,我能猥琐猥琐一点吗？那个怡然好像日本的女优
腾讯用户1472381477308449,这还校花，我也是醉了[八爷什么鬼]
腾讯用户1472798623829347,肖奈好帅
腾讯用户1472798623829347,肖奈好丑，我张浩杰最帅，我李易峰最帅，还有胡歌
IOS_UYeuVFuQ,郎才女貌，太帅了[稀饭][稀饭][稀饭][稀饭][稀饭][稀饭]
小姐，请用心,................
小姐，请用心,已转发评论
腾讯用户1472789786033685,有没有人和我一样喜欢曹光的🤔
微信用户1472797714123471,孟逸然长的这么丑还校花，那个门牙太难看了！导演眼睛有问题吧！
腾讯用户1468737951092115,我觉得愚公好帅吖，还有肖奈说起情话来好苏吖
丿Dream灬莫念,垃圾
腾讯用户1472792873664630,好喜欢杨洋[稀饭]
腾讯用户1472796435582697,杨洋真的很帅，看的人都想谈恋爱了
微信用户147273819685475,帅呆了，美腻了
腾讯用户1472462447803445,剧版的更好看
ただ81160875,广告好长啊啊啊
腾讯用户1472641784249283,广告好长啊！
Karen19830430sh,快更新呀
空洞の冷酷灬,嘿嘿嘿简直壮哉我大腐女
因为是你才喜欢98987070,广告杨洋都快承包了
qzuser38649876,去看看旋风孝子，你会知道的
ykapp_598t2z6a,我感觉郑爽还可以啊，就是太瘦了
优酷用户1471187825154825,梦依然长得有点像波多野结衣，有木有
Xw丶小威,小威一笑很倾人。。
空洞の冷酷灬,曲爷的歌www
看不亲你的脸,这广告多的都快不想看了，开头100秒，中间两次，一次45秒，太多广告了！投诉啊！
腾讯用户1470461321431441,115秒广告
腾讯用户1469770771597882,已转发评论
无须凶残,杨洋好帅
优酷用户1472636219201761,要多吃点长点肉
优酷用户1472636219201761,郑爽太瘦了
訫无杂念゛56360980,好
土豆用户_730992557,怎么赞
土豆用户_730992557,孟狗然
腾讯用户1471861117852638,[稀饭][稀饭][稀饭]
腾讯用户1467689686624916,孟怡然都不如郑爽漂亮
微信用户147237219852352,换个成功GJ国家公共机构的人士
happyeveryday38718665,听到小曲儿的歌，大赞
岳依程,晚上89点
一颗心等你48103778,广告太长了。
c0aad1dd,孟逸然丑死，这俩大板牙
土豆用户_407783317,女人太瘦果然颜值减分啊，小郑同学要吃胖点才好
LittleGirl21132944,2分钟广告，真是醉了
狼哥72861756,好看
优酷用户147239491025878,那个校花也太丑了，拉低水平
好昵称都被猪占了,我也支持郑爽和杨洋在一起，感觉很好啊
优酷用户1466821664538475,你们告诉我和电影版的比那个好看，郑爽和ab那个贝薇薇，杨洋和井柏然那个更肖奈！
优酷用户1471345170239296,当然好看
嘻笑到长大,肖奈好帅！[稀饭]
微信用户1472795659986919,感觉越看越激动😂
腾讯用户146971671136931,曹光好讨嫌
_115428214,美瞳真是让人无语
微博用户1469288341187793,喜欢一笑奈何，喜欢肖奈[赞][赞]
支付宝用户1469083030523258,她
腾讯用户1472789721752572,他们玩的游戏叫什么
微博用户1472794572899545,故事情节挺好的。就是郑爽太瘦了，要是像范冰冰那么丰腴就好了。服装造型挺好看的。
腾讯用户1472728649770390,好帅啊，杨洋
优酷用户1471187961491468,好喜欢郑爽和杨洋[稀饭]
逆风の蒲公英42562380,花痴病又犯了[稀饭][稀饭][稀饭]
北宫听,我居然听到了丹青客，大爱(づ￣ 3￣)づ
腾讯用户1472735781279931,其实挺希望郑爽和杨洋在一起的，希望都可以幸福
微信用户1472784143832228,美到无路可退！爽超赞！
腾讯用户1472794255253404,美呆了
微信用户1472784143832228,帅到报表！
腾讯用户1472794255253404,她的造型好美啊
小萌柚_849173908,喜欢微微和肖奈
优酷用户1472382423234791,几乎都是杨洋广告
腾讯用户1472707084782405,国产偶像剧不比韩剧差。。
微信用户1472526029088528,好帅肖奈，薇薇美，肖奈有气质，同意的赞
怪兽看招biubiubiu,好想看到真水知道微微就是芦苇微微的反应
怪兽看招biubiubiu,爽妹的百变造型简直太美啦[稀饭]咩咩真的是帅得不要不要的[稀饭]少女心炸裂
腾讯用户1470811083864247,杨洋
腾讯用户1470119691436739,终于过星期了，
腾讯用户14722053755513,肖奈大神帅呆了，尤其是听到别人在追微微的时候的瞬间迸出的杀气
爱のためにいきる,太帅了，
支付宝用户67514892,我跟你一样
微信用户1472715307315246,是以纯
淡淡也是蛋蛋,你丫的都不知道她在几服
微信用户1472409877690607,"我是不是疯了,长这么大从来没有这么追过一部电视剧,每天电视看完一遍等到半夜优酷更新还要再看一遍,这还不够第二天再从第一集开始再看一遍,  我是不是疯了,有跟我一样的吗？从来手机屏幕除了自己和家人没出现过别人,我居然换成了肖奈(杨洋),我是不是病了,😢纠结"
优酷用户1464677624632880,太甜了吧
小涵涵53402189,有个这样的男朋友多好啊[稀饭]
土豆用户_787698972,跟着洋洋一个宿舍的都是帅哥，跟着那啥曹光的都丑，根本没法比
腾讯用户147252988291235,仔细看，孟逸然有点龅牙，我说笑的那么别扭
腾讯用户1470121317215838,杨洋的眼神很美腻
腾讯用户147269635091818,···················
腾讯用户1470121317215838,杨洋确实挺帅滴，有眼光
cb90ce26,唉呀
那一年的春天15326377,虽然广告长了点，但这部戏杨洋哥和小爽演的都很好
腾讯用户1470121317215838,想好了，可是很狗血。
优酷用户1466475448233378,郑爽好漂亮
yangxianic,[稀饭][稀饭][稀饭]
优酷手机用户_cyat1ywd,广告好长
卩丶郎才灬,二喜很可爱
腾讯用户1472708801608880,原来觉得杨洋是个暖男，没有想到冷酷也是他的专场啊好帅啊，连吃醋也那么帅没有天理了。智商和颜值成正比不多见啊啊啊啊
腾讯用户1472711023875695,有谁和我一样看到孟逸然是快进的[吐]
微信用户1472647785103979,甜  简直就是霸道总裁爱上我  总裁请爱上我吧
腾讯用户1472710753795229,我也是醉了，一分多的广告
黄婷70314874,发现了
优酷院线58610575,1
微信用户1472710348298372,我喜欢看微微一笑很倾城
腾讯用户1472474352777108,好好看     好好看          好好看        绝对好看     觉得好看的点赞
微信用户1469356471159733,杨洋好帅对不对
腾讯用户1472709571683226,我很喜欢看微微一笑很倾城。
微笑听雨74520984,嗯
腾讯用户1472709444951433,第5集，难道就我发现了洋洋在和贝微微游戏聊天时出现了洋洋换了3件不同的衣服这个漏洞吗？
微信用户1472435123839981,杨洋郑爽好般配呀，在一起在一起，[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
不说不做不解释05473481,"只能说微微的广告时间最长,想到这里我笑了"
直翅目520,忍不住要说 你眼神不是很好啊 明明比张帅多了
优酷用户1467392546536584,一共30集
优酷用户1467392546536584,一共30集
腾讯用户1469716230747867,杨洋好帅
微信用户1472623657419337,太帅太苏  身为单身狗都想找对象了
爱生活爱自己84503889,我其实很想说  我发现郑爽的眼神跟某人一样一样的！
支付宝用户40889577,杨洋太帅了！暖男啊！
Andy63409148,❀孟ྀൢ逸ྀൢ然ྀൢ简ྀൢ直ྀൢ就ྀൢ是ྀൢ不ྀൢ要ྀൢ脸ྀൢ，贱ྀൢ人ྀൢ，人ྀൢ家ྀൢ杨ྀൢ洋ྀൢ的ྀൢ不ྀൢ喜ྀൢ欢ྀൢ她ྀൢ，人ྀൢ家ྀൢ杨ྀൢ洋ྀൢ喜ྀൢ欢ྀൢ的ྀൢ是ྀൢ微ྀൢ微ྀൢ，自ྀൢ作ྀൢ多ྀൢ情ྀൢ的ྀൢ贱ྀൢ人ྀൢ，也ྀൢ不ྀൢ照ྀൢ照ྀൢ镜ྀൢ子ྀൢ自ྀൢ己ྀൢ长ྀൢ什ྀൢ么ྀൢ样ྀൢ，丑ྀൢ人ྀൢ多ྀൢ作ྀൢ怪ྀൢ❀
看你风华绝代,这个学校装修得好好
硕果可欣欣,大家有没有觉得杨洋有点像张翰
Ariel51923284,太好看了
腾讯用户146780610522979,30集
微信用户1472630247871703,炸了
李小萌32723677,一共多少集啊
土豆用户_403420150,杨洋耳朵好红
有话好好说53054640,好喜欢杨洋
微信用户1472531863123896,等了好久，但是总是网络连接有问题，但是广告没事，烦死了。
微信用户1472453707005378,就
奇怪奇怪666,郑爽胸不大
微信用户1472453707005378,呜呜，看个喜欢的电视剧要等上两分钟的广告呀！
优酷用户858198081,这广告也太长了吧
微信用户1470031970533959,赞
微信用户1466425648888794,杨洋好帅，好酷，，我喜欢的类型，，。。喜欢他的演技，，，希望盗墓笔记有你主演。。
微信用户1472562321163241,两分钟广告，我也是醉了
腾讯用户1472615084388606,看看看。真不错。
腾讯用户1470552614849959,杨洋最帅！郑爽最可爱！赞我赞我
bàn粒糖_甜到傷,郑爽的...
腾讯用户1472541481823867,心都酥化了
腾讯用户1472624755510309,微微和大神好久才开始在一起？
腾讯用户1472541481823867,广告忒多 等不及
微信用户1472607272857920,又是广告太多了其他都还好另外我也不喜欢那个叫什么孟逸然[愤怒][愤怒][愤怒][愤怒][愤怒][愤怒][愤怒][愤怒][愤怒][愤怒][愤怒][愤怒][愤怒][愤怒][愤怒]
优酷用户1472270988874665,倩女幽魂那么经典的游戏玩了几年了
腾讯用户1472024462724731,一般打游戏键盘不是噼里啪啦的嘛。。看薇薇一点都不像在打游戏呢[汗]   。。。
腾讯用户1463306441897330,杨洋简直太帅了 帅呆了
腾讯用户1472636915641690,郑爽老是抿嘴，不好看
mandybao2008,...
腾讯用户1472636915641690,郑爽是挺漂亮的，就是整容了嘴巴还是那样没变。刚出道的时候也是这样老是抿嘴让人看得不舒服。就不能自然点嘛
腾讯用户1472637048675795,杨洋好帅，郑爽演技也挺好的。
腾讯用户1472637047965965,大神，拜托表说文言文和成语行不..你的智商太高我跟不上啊呜呜
はつかの物语,这部剧不好看，也就看了十几遍
优酷用户147263326847541,快点更新，不然每天都要看好多遍重复的
优酷用户147263326847541,杨阳好帅，我要添屏了[稀饭][稀饭]
优酷用户1461228663711673,好看
童话过去式,喜欢杨洋，支持
微信用户1468543555555518,孟逸然婊子
Dァ__池小多,郑爽的演技还挺好呢！以前不了解都说是白莲花，不过关注人家的演技就好了，何必要管那么多！每个人都有自己的性格啊！
