title,rate,url
素年锦时之月棠记,8.1,https://book.douban.com/subject/2268080/
夏日遇见狄更斯,8.6,https://book.douban.com/subject/26834592/
About Face 3 交互设计精髓,8.6,https://book.douban.com/subject/3279105/
世界秩序,8.4,https://book.douban.com/subject/26435040/
Processing,8.9,https://book.douban.com/subject/2043236/
告白,8.6,https://book.douban.com/subject/3920130/
故事知道怎么办,8.4,https://book.douban.com/subject/6800784/
闲情偶寄,8.5,https://book.douban.com/subject/1007196/
我的哈利·波特,8.1,https://book.douban.com/subject/2062262/
光影创作课,8.6,https://book.douban.com/subject/26371256/
佛教征服中国,8.3,https://book.douban.com/subject/1434309/
经济学的思维方式（第11版）,8.7,https://book.douban.com/subject/3055719/
破土,8.5,https://book.douban.com/subject/2363716/
国家与社会革命,8.4,https://book.douban.com/subject/2048787/
迦陵说词讲稿,8.8,https://book.douban.com/subject/2039292/
雪地殺機,7.0,https://book.douban.com/subject/1864553/
我只能短暂地陪你一辈子,7.6,https://book.douban.com/subject/26359469/
那些回不去的年少时光·终场,8.7,https://book.douban.com/subject/4732378/
欧·亨利小说全集（全四卷）,9.0,https://book.douban.com/subject/1195054/
格伦·古尔德谈话录,9.0,https://book.douban.com/subject/24855915/
绝代双骄（全三册）,8.4,https://book.douban.com/subject/1089517/
白昼的死角,8.1,https://book.douban.com/subject/26742634/
这就是莫奈,8.0,https://book.douban.com/subject/26835452/
萨特戏剧集(上下),9.0,https://book.douban.com/subject/1023557/
不负如来不负卿1,8.0,https://book.douban.com/subject/3123939/
印度佛学源流略讲,9.0,https://book.douban.com/subject/1315188/
柏拉图对话集,8.9,https://book.douban.com/subject/1070410/
官僚体制·反资本主义的心态,8.9,https://book.douban.com/subject/2155341/
辛德勒名单,8.8,https://book.douban.com/subject/3633809/
我的姊姊张爱玲,7.2,https://book.douban.com/subject/1014595/
村上先生的愛樂電台,8.1,https://book.douban.com/subject/2372900/
日本藏晚清中日朝笔谈资料·大河内文书,None,https://book.douban.com/subject/27001252/
突厥人、粟特人与娜娜女神,7.7,https://book.douban.com/subject/26907356/
希区柯克悬念故事集,8.9,https://book.douban.com/subject/4116629/
张国荣的时光,9.0,https://book.douban.com/subject/2045811/
猎魔人1：白狼崛起,8.7,https://book.douban.com/subject/26267087/
东京散步,8.2,https://book.douban.com/subject/7063932/
夜色朦胧,8.7,https://book.douban.com/subject/1068151/
在唐诗里孤独漫步套装,9.2,https://book.douban.com/subject/26873181/
Fate/Zero Vol.2 [王者们的狂宴],9.3,https://book.douban.com/subject/3908795/
寻路中国,9.0,https://book.douban.com/subject/5414391/
雅舍谈吃,8.8,https://book.douban.com/subject/1227844/
战争论（全三卷）,8.7,https://book.douban.com/subject/1002958/
一生,8.1,https://book.douban.com/subject/1026547/
布瓜的世界,8.2,https://book.douban.com/subject/1367964/
权力的毛细管作用,8.7,https://book.douban.com/subject/26581737/
金庸地图,7.1,https://book.douban.com/subject/1052014/
带上她的眼睛,8.6,https://book.douban.com/subject/1195590/
色彩艺术,8.7,https://book.douban.com/subject/1001198/
剑桥中国史（全十册）,8.8,https://book.douban.com/subject/10740958/
与孩子的天性合作,9.0,https://book.douban.com/subject/1146989/
莱昂内往事,8.9,https://book.douban.com/subject/4213397/
素履之往,8.7,https://book.douban.com/subject/1949679/
佛祖都说了些什么?,8.7,https://book.douban.com/subject/25928708/
住宅读本,8.3,https://book.douban.com/subject/3215829/
西方政治思想史,8.8,https://book.douban.com/subject/1039258/
飞毡,8.5,https://book.douban.com/subject/26303995/
疑问集,8.3,https://book.douban.com/subject/25986497/
東野圭吾の謎 東野作品の研究・考察集成,None,https://book.douban.com/subject/4206286/
傅山的世界,9.0,https://book.douban.com/subject/1784790/
古谣谚,9.7,https://book.douban.com/subject/1248549/
向着光亮那方,7.4,https://book.douban.com/subject/26739865/
Harry Potter and the Prisoner of Azkaban,9.0,https://book.douban.com/subject/2333804/
失乐园 IV：魔法失灵了,8.5,https://book.douban.com/subject/2046279/
在美国,7.6,https://book.douban.com/subject/11528355/
向日葵不开的夏天,7.5,https://book.douban.com/subject/3683898/
神秘列车,8.1,https://book.douban.com/subject/4057097/
那时的某人,7.6,https://book.douban.com/subject/26911126/
UI进化论,6.1,https://book.douban.com/subject/4223580/
你是我学生又怎样,7.6,https://book.douban.com/subject/25929667/
让水彩画达到极致的调色技法,8.6,https://book.douban.com/subject/25768157/
时间与自由意志,8.3,https://book.douban.com/subject/1255584/
图解欧洲艺术史：16世纪,9.2,https://book.douban.com/subject/26919384/
观呼吸,8.8,https://book.douban.com/subject/3910883/
灭绝的年代,8.6,https://book.douban.com/subject/5922151/
代议制政府,8.6,https://book.douban.com/subject/1856985/
尸案调查科第二季1：罪恶根源,8.5,https://book.douban.com/subject/26971240/
毛泽东、斯大林与朝鲜战争,8.6,https://book.douban.com/subject/1009529/
护花铃,8.3,https://book.douban.com/subject/1256186/
中国古舆服论丛,9.5,https://book.douban.com/subject/1666568/
爵迹：雾雪零尘,6.9,https://book.douban.com/subject/26818782/
什么人需要什么人,8.6,https://book.douban.com/subject/26873214/
AFTER DARK,7.8,https://book.douban.com/subject/3132650/
春秋大义,8.8,https://book.douban.com/subject/2363834/
瞬间收藏家,8.4,https://book.douban.com/subject/1022582/
我执,8.0,https://book.douban.com/subject/3642673/
一个陌生女人的来信,8.7,https://book.douban.com/subject/26256868/
张爱玲全集 （全16册）,8.4,https://book.douban.com/subject/2053800/
瞬间之美,8.0,https://book.douban.com/subject/3886044/
格列佛游记,7.6,https://book.douban.com/subject/1010898/
怪屋女孩,6.7,https://book.douban.com/subject/10593454/
杀死一只知更鸟,9.2,https://book.douban.com/subject/6781808/
霍乱时期的爱情,8.9,https://book.douban.com/subject/10594787/
小王子,9.0,https://book.douban.com/subject/1084336/
爱的艺术,8.8,https://book.douban.com/subject/3026879/
七夜物语,8.5,https://book.douban.com/subject/26940526/
个人形成论,9.1,https://book.douban.com/subject/1218321/
