salary_min,description,title,salary_max,applications,page_number,location,published,link,found,id
," We are currently recruiting for a Application Manger to join our well established client within the technology sector, providing telecommunications and web based services.  The successful candidate will be responsible for managing a team of developers using a hands on approach and leading by example...","Application Manager - strong leadership w/ CSS, HTML, MySQL, PHP",,0,14,St. Albans,2014-12-19T21:55:14.044887,http://www.reed.co.uk/jobs/application-manager-strong-leadership-w-css-html-mysql-php/26234303#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.045494,26234303
20000.0," Data Scientist - Flexible Location - up to £30,000 DOE.  We are recruiting for an exciting new Data scientist role with a market leading software house in the UK, working on cutting edge data techniques and analytics. The position will have the opportunity to join a team at the beginning of an exciting...",Data Scientist - Flexible location.,30000.0,3,14,Norwich,2014-12-23T21:55:14.047905,http://www.reed.co.uk/jobs/data-scientist-flexible-location/26248192#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.048317,26248192
100000.0,"  Digital Analytics Director - eCommerce  London  £100,000 to £110,000 + Comprehensive Benefits  An amazing opportunity to join a market-leading eCommerce brand who are looking for a Director-level Web Analytics expert in their modern Central London office. In this role you will lead a medium to large...",Digital Analytics Director - eCommerce,110000.0,4,14,West End,2014-12-19T21:55:14.050635,http://www.reed.co.uk/jobs/digital-analytics-director-ecommerce/26234082#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.051109,26234082
45000.0," Position: Senior Linux Systems Administrator / Linux Systems Engineer Location: Cambridge Type: Permanent Salary: Up to £60,000 p/a dependant on experience  This is a fantastic opportunity for a Senior Level Linux / Unix Systems Administrator / Linux Systems Engineer to join one of our extremely well...",Senior Linux Systems Administrator,60000.0,3,14,Cambridge,2014-12-15T00:00:00,http://www.reed.co.uk/jobs/senior-linux-systems-administrator/26206580#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.054239,26206580
40000.0,"Linux Systems Administrator  Opportunity This client provides fast broadband & telecom services around the world. Satellites form the communications backbone. In 2012 they launched their second satellite & their third and fourth are scheduled and planned.  Role In a DevOps environment, this operational...","""Linux Systems Administrator""",55000.0,1,14,Cornwall,2014-12-19T21:55:14.056129,http://www.reed.co.uk/jobs/linux-systems-administrator/26233556#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.056479,26233556
40000.0," Our client requires a Software Test Engineer to be involved in all aspects of testing in an Agile (scrum) development environment from defining test scenarios for stories, to designing test automation strategies.  Key duties of this role include:-   Analysing requirements and developing appropriate test...",Software Test Engineer,50000.0,5,14,Kingston Upon Thames,2014-12-23T21:55:14.058236,http://www.reed.co.uk/jobs/software-test-engineer/26247544#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.058589,26247544
40000.0," Our client requires a Software Test Engineer to be involved in all aspects of testing in an Agile (scrum) development environment from defining test scenarios for stories, to designing test automation strategies.  Key duties of this role include:-   Analysing requirements and developing appropriate test...",Software Test Engineer,50000.0,1,14,Kingston Upon Thames,2014-12-23T21:55:14.060362,http://www.reed.co.uk/jobs/software-test-engineer/26247537#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.060714,26247537
40000.0," Our client requires a Software Test Engineer to be involved in all aspects of testing in an Agile (scrum) development environment from defining test scenarios for stories, to designing test automation strategies.  Key duties of this role include:-   Analysing requirements and developing appropriate test...",Software Test Engineer,50000.0,1,14,Kingston Upon Thames,2014-12-23T21:55:14.062519,http://www.reed.co.uk/jobs/software-test-engineer/26247517#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.062871,26247517
," WEB DEVELOPER CAMBRIDGE UP TO £38,000  My client based in Cambridge is currently in the market for an Open Source Web Developer. The Organisation is a world leader in supplying environmental, ecological, and conservationist information to governments and large corporations worldwide. The internal I.T...",Web Developer,,0,14,Cambridge,2014-12-15T00:00:00,http://www.reed.co.uk/jobs/web-developer/26205971#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.065032,26205971
30000.0, Exciting opportunity for an experienced Test Engineer (Wireless / Mobile Handset) to work for a thriving business in the field of wireless communications based in Cambridge. As Test Engineer (Wireless / Mobile Handset) you will carry out functional and regression testing working across the full development...,Test Engineer (Wireless / Mobile Handset),36000.0,0,14,Cambridge,2014-12-23T21:55:14.066701,http://www.reed.co.uk/jobs/test-engineer-wireless-mobile-handset/26245908#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.067053,26245908
40000.0," My client who has been established for the last 25 years are seeking a Java/J2EE Developer to join their expanding and dynamic team.  Based in London, their customer-focused teams look after account management, new product development, help desk and support and provide a mixture of business and technical...",Java Developer - EJB - J2EE,45000.0,4,14,London,2014-12-15T00:00:00,http://www.reed.co.uk/jobs/java-developer-ejb-j2ee/26204897#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.069530,26204897
,  We are recruiting for one of the leading online retail businesses in the UK who currently have a vacancy for a PHP developer. They are offering a competitive salary for the right candidate & you will be based in their Head Office in Salford.   Responsibilities and Accountabilities:   You key responsibility...,PHP Developer,,1,14,Salford,2014-12-23T21:55:14.071393,http://www.reed.co.uk/jobs/php-developer/26245722#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.071713,26245722
35000.0,"Software Engineer -Cambridge -£35,000 to £45,000 per annum  A fantastic opportunity has arisen for a Software Engineer to join a successful and rapidly expanding organisation. This software house is renowned in their field, based in Cambridge near the city centre. Currently their software is being utilized...",Software Engineer,45000.0,2,14,Cambridge,2014-12-15T00:00:00,http://www.reed.co.uk/jobs/software-engineer/26204532#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.073867,26204532
96000.0,"DevOps Engineer - £400-500 per day - 3 Months - London - (AWS/Linux/Puppet)  DGH Recruitment are recruiting on behalf of a leading, global client based in London for an experienced and motivated DevOps Engineer to join the firms fast-growing Agile team on an initial 3 month contract basis.  The successful...",DevOps Engineer - £500 per day - London,120000.0,0,14,London,2014-12-23T21:55:14.075652,http://www.reed.co.uk/jobs/devops-engineer-500-per-day-london/26245109#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.076002,26245109
150000.0,"  Senior Data Scientist / Manager   New York / New Jersey   $150,000 - $200,000 base salary + performance related annual bonus and exceptional benefits  Are you interested in working as a Senior Data Scientist / Manager for a hugely exciting, fast-paced, dynamic and globally renowned financial services...",Senior Data Scientist / Manager,200000.0,4,14,USA,2014-12-11T00:00:00,http://www.reed.co.uk/jobs/senior-data-scientist-manager/26188720#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.078165,26188720
40000.0,"  .NET Senior Developer - Bristol - £50,000 + Benefits  Avanti Recruitment are working with a highly successful and well established, specialist software house based in Bristol who have a fantastic opportunity for a senior developer (with experience using C#, ASP.Net MVC) to join the team to work on the...",".NET Senior Developer - Bristol - £50,000  Benefits",50000.0,2,14,Thornbury,2014-12-19T21:55:14.080255,http://www.reed.co.uk/jobs/net-senior-developer-bristol-50000-benefits/26231230#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.080815,26231230
22000.0,"Are you a seriously skilled front end (HTML/CSS/JS) developer? Love to learn about new technologies? Want to join a creative and passionate team in a successful digital agency? Then this is the perfect job for you  They’re a really successful, bath based digital agency with a really unique portfolio of...",Front End Developer - learn the latest tech,30000.0,2,14,Bath,2014-12-19T21:55:14.083203,http://www.reed.co.uk/jobs/front-end-developer-learn-the-latest-tech/26230616#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.083634,26230616
72000.0,  Marketing Analyst | SQL & SAS | London | £300-£350 per day | Global Retail Company  A leading global brand name is looking to add to its data analytics team with an experienced marketing analyst with a good understanding of customer behaviour and proven experience in modelling and data manipulation...,Freelance Marketing Analyst £350 per day London,84000.0,1,14,London,2014-12-23T21:55:14.086109,http://www.reed.co.uk/jobs/freelance-marketing-analyst-350-per-day-london/26243364#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.086637,26243364
,"  Software Developer  We are seeking to recruit a Software Developer/Engineer to join our clients Core Technology Group. Above all else, we are seeking a Software Developer capable of developing software to the reliability and performance demanded by the industry. The Core Technology Group has distributed...",Software Developer,,5,14,Cambridge,2014-11-29T00:00:00,http://www.reed.co.uk/jobs/software-developer/26117137#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.089812,26117137
72000.0, Technology Design Lead  Are you an innovative problem solver with an eye for visual detail?  Chandler Macleod is currently recruiting a Technical Design Lead to help developers bring design concepts to life as quickly and tangible as possible for a leading global management company based in London. ...,Technology Design Lead,86400.0,2,14,London,2014-12-19T21:55:14.091535,http://www.reed.co.uk/jobs/technology-design-lead/26229681#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.091882,26229681
40000.0,"DevOps Engineer - Linux - MySQL - Puppet A fantastic role with an expanding media software company in Central London. Requiring a DevOps engineer to work amongst their growing technology team. Soon to be split into two Scrums. Offices are based in Central London, with high profile blue chip clients, using...",DevOps Engineer,50000.0,0,14,London,2014-12-23T21:55:14.093617,http://www.reed.co.uk/jobs/devops-engineer/26242753#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.094014,26242753
,"Junior/Graduate/Trainee PHP Web Developer - Bedford (Commutable from Milton Keynes, Cambridge and Hertfordshire) A well-established organisation based in Bedfordshire is seeking a junior level PHP Web Developer to join its existing IT team. This exciting role is an ideal opportunity for a junior level...",Junior/Graduate PHP Developer Training & Career Prospects,,6,14,Bedford,2014-12-15T00:00:00,http://www.reed.co.uk/jobs/junior-graduate-php-developer-training-career-prospects/26202370#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.096339,26202370
27000.0," Our Award winning clients are seeking, a developer to work closely with our global Support team in building and maintaining a variety of tools and systems to support the business’ needs. These systems include our ticket-tracking software, issue escalation and alerting tools and business process systems...","London - Java Developer, From Leading University",35000.0,10,14,London,2014-12-22T21:55:14.098048,http://www.reed.co.uk/jobs/london-java-developer-from-leading-university/25753020#/jobs?keywords=python&cached=True&pageno=14,2014-12-26T21:55:14.098401,25753020
40000.0,"  .NET Senior Developer - Bristol - £50,000 + Benefits  Avanti Recruitment are working with a highly successful and well established, specialist software house based in Bristol who have a fantastic opportunity for a senior developer (with experience using C#, ASP.Net MVC) to join the team to work on the...",".NET Senior Developer - Bristol - £50,000  Benefits",50000.0,3,15,Bristol,2014-12-10T00:00:00,http://www.reed.co.uk/jobs/net-senior-developer-bristol-50000-benefits/26184755#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.295714,26184755
25000.0," Junior Data Scientist - London Salary £30,000 - £40,000  My client is a new technology (SaaS) company based in London and  NYC. We are a 'for profit’ company with a mission to positively impact the  world we live in. We envision a world where companies create sustainable  value by successfully integrating...","Junior Data Scientist - ""SaaS"" ""big data""",40000.0,32,15,London,2014-12-10T00:00:00,http://www.reed.co.uk/jobs/junior-data-scientist-saas-big-data/25977361#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.298725,25977361
30000.0, Web Analyst / Data Analyst needed for a new role in London working for a leading and exciting Full Service Agency in their dedicated Digital Analytics team.  Please note for this role it is essential you have the following skills:  Extensive experience of Adobe SiteCatalyst - (including Tagging and Reporting)...,Web Analyst (SiteCatalyst),35000.0,1,15,Shoreditch,2014-12-10T00:00:00,http://www.reed.co.uk/jobs/web-analyst-sitecatalyst/26181495#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.301705,26181495
," Our client, a global leader in the finance industry, is seeking a highly motivated multilingual individual to join the Global Data Mortgages Team.  The researcher will be expected to ensure the consistency, quality and product delivery of mortgage deals coming to market as well as maintain the existing...",Multilingual Graduate Data Researcher-Finance-Mortgages,,20,15,London,2014-12-10T00:00:00,http://www.reed.co.uk/jobs/multilingual-graduate-data-researcher-finance-mortgages/26179226#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.304353,26179226
30000.0,"Software Engineer / Software Developer - Agile, Java / OOP - Hampshire  A number of experienced hands on IT Software Engineers / Developers are needed by a leading employer in the Southampton area to help in their continued goal of delivering top quality, cutting edge systems and solutions to support...","Software Engineer - Agile, Developer - Hampshire",40000.0,3,15,Southampton,2014-12-09T00:00:00,http://www.reed.co.uk/jobs/software-engineer-agile-developer-hampshire/26178429#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.308550,26178429
23000.0,  The Company:  Our client is a thriving tech start-up based in the City of London who specialize in digital advertising. They have designed an innovative platform to allow their varied clients base to create rich content across multiple devices. They’re on the hunt for a bright and enthusiastic Front...,Front End Web Developer - Tech Start-up,35000.0,16,15,London,2014-12-09T00:00:00,http://www.reed.co.uk/jobs/front-end-web-developer-tech-start-up/26175187#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.311019,26175187
," NCC Group is a leading global information assurance firm, providing freedom from doubt that all critical material is available, protected, and operating as it should be at all times. Information assurance is delivered through escrow and verification, security testing, audit and compliance, website performance...",Software Developer (C++/Java),,6,15,Manchester,2014-12-08T00:00:00,http://www.reed.co.uk/jobs/software-developer-c-java/26166866#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.314199,26166866
35000.0,"Senior Software Engineer - Java, JEE, Linux, Scrum - West Midlands / Coventry  A successful and growing software house in the Coventry / West Midlands area is looking to recruit a Senior Systems / Software Engineer to join a highly skilled hands on development team to assist in the ongoing evolution of...","Senior Software  Engineer - Java, JEE  - Coventry",45000.0,1,15,Coventry,2014-12-06T00:00:00,http://www.reed.co.uk/jobs/senior-software-engineer-java-jee-coventry/26161787#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.316386,26161787
25000.0,"  Position: Senior Software Tester   Location: Bristol   Salary: £25,000 - £30,000   Our client is an extremely well established and successful company within their lucrative industry. They are in need of a Senior Software Tester to work alongside their software development teams and be charged with system...",Senior Software Tester,30000.0,14,15,Bristol,2014-12-05T00:00:00,http://www.reed.co.uk/jobs/senior-software-tester/25346276#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.318609,25346276
28000.0,"  Position: Software Engineer - C++   Location: Bristol   Salary: £28,000 - £45,000   The role is as a software engineer within this team to develop and maintain the binutils components. The development team is responsible for the core C++ language used by game studios to build games for gaming consoles...",C++ Software Engineer,45000.0,23,15,Bristol,2014-12-05T00:00:00,http://www.reed.co.uk/jobs/c-software-engineer/25345983#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.320799,25345983
, We currently have an exciting contract opportunity for a big name in the field of online gaming and entertainment.  As a Security Technologies Specialist you will be part of a highly skilled group who are focused in the field of information security that manage and maintain technologies and solutions...,Security Technologies Specialist - 6 month contract!,,7,15,London,2014-12-05T00:00:00,http://www.reed.co.uk/jobs/security-technologies-specialist-6-month-contract/26156769#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.322943,26156769
,  Data Analyst | SQL & Excel | London | £200 per day | Global e-Commerce Company  A leading global brand name is looking to add to its data analytics team with an experienced data analyst with a good understanding of customer behaviour and proven experience in modelling and data manipulation.  THE...,Data Analyst  SQL & Excel  London  £200 per day,,21,15,London,2014-12-04T00:00:00,http://www.reed.co.uk/jobs/data-analyst-sql-excel-london-200-per-day/26150222#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.325008,26150222
25000.0, This newly created position will give the successful candidate the unique opportunity to work with one of the most highly skilled RF development teams in the country. They are working on technically challenging and interesting projects encompassing the latest innovations in the industry.  You will be...,RF Hardware Design Engineer,35000.0,5,15,Cardiff,2014-12-04T00:00:00,http://www.reed.co.uk/jobs/rf-hardware-design-engineer/26148392#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.327127,26148392
40000.0," Cloud Systems Administrator, Teeside Salary up to £50,000 Our client is celebrating their most successful year in business. Established over 5 years ago and have grown rapidly over the last few years. International company who, due to growth and expansion they're looking to recruit an additional head...",Cloud Systems Administrator,50000.0,6,15,Middlesbrough,2014-12-04T00:00:00,http://www.reed.co.uk/jobs/cloud-systems-administrator/26147322#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.329362,26147322
50000.0,"  Rewarding opportunity for a Digital Design Lead Engineer / Manager to work on the development of advanced CPU cores, building a new R&D team within a Globally renowned Consumer Electronics development company. A background in design and simulation using Verilog or VHDL is essential.   Academic Background:...",Digital Design Lead - Advanced CPU Design,60000.0,1,15,Bristol,2014-12-04T00:00:00,http://www.reed.co.uk/jobs/digital-design-lead-advanced-cpu-design/25917760#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.331544,25917760
," The Company  Freedom Digital is currently seeking a self motivated and proactive Freelance Web Developer to join a luxurious womenswear known for its formal and classic garments. Based in East London, you will provide extra support, initially on a temporary basis, to a close knit E-Commerce team.  The...",Freelance Web Developer,,8,15,London,2014-12-03T00:00:00,http://www.reed.co.uk/jobs/freelance-web-developer/26143960#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.334033,26143960
40000.0," Web Analyst £40,000 - £50,000  Role is based in either Windsor or London office.  Role Purpose:  The successful candidate will have a blend of statistical, technical and business skills. Involved in statistical analysis, data manipulation and mining, ROI modelling, predictive analysis and web analytics...",Web Analyst,50000.0,2,15,London,2014-12-03T00:00:00,http://www.reed.co.uk/jobs/web-analyst/26142561#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.337118,26142561
20000.0," Graduate Software Engineer Cambridge £20,000 - £30,000  Are you a Graduate with a 2.1 or above in a Software related discipline? Did you attend a well regarded university? If so you may well be the ideal candidates for one of Cooper Lomaz's most highly regarded clients. The client itself is looking to...",Graduate Software Engineer,30000.0,2,15,Cambridge,2014-12-03T00:00:00,http://www.reed.co.uk/jobs/graduate-software-engineer/26140109#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.339989,26140109
40000.0,  Technical Consultant/Senior Support/4th Line Support/TCP/IP/ Banking/Energy  Technical consultant needed for a leading Trading Systems company based in the City. The technical consultant will come from a technical support background that was client facing. Experience of Windows and Networking and SQL...,Technical Consultant/Senior Support/4th Line Support/TCP/IP,45000.0,2,15,London,2014-12-02T00:00:00,http://www.reed.co.uk/jobs/technical-consultant-senior-support-4th-line-support-tcp-ip/26057101#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.343155,26057101
," Candidates for this role will be open source technology enthusiasts with knowledge, understanding and involvement in Open Source development, either commercially or from private projects, exercising core Java or C++ alongside dynamic languages and a variety of Open Source tools.  Our client is a technology...",Open Source developer,,1,15,Glasgow,2014-12-02T00:00:00,http://www.reed.co.uk/jobs/open-source-developer/26126642#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.346375,26126642
120000.0,"Software Developer - iOS, C/C++ and/or Java - San Francisco - To c.$130,000 + bonus + relocation + bens. This role will involve designing and developing SDKs and APIs that are used by iPhone, iPad and iOS developers around the world. This role offers a starting salary of up to $130,000 (possibly higher...","Software Developer - iOS, C/C++ and/or Java - San Francisco",130000.0,9,15,USA,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/software-developer-ios-c-c-and-or-java-san-francisco/26126635#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.349586,26126635
135000.0,"Software Developer - C & Linux/Unix - San Francisco - To c.$150,000 + bonus + relocation + bens. This role will involve designing and developing systems for the delivery of media content to consumers on a variety of devices, worldwide. This role offers a starting salary of up to $150,000 (possibly...",Software Developer - C & Linux/Unix - San Francisco - To c.150K,150000.0,2,15,USA,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/software-developer-c-linux-unix-san-francisco-to-c150k/26126631#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.352172,26126631
40000.0,"  Senior Web Analyst - Digital Agency - Consultant  Shoreditch  £40,000 to £60,000  This exciting Senior Web Analyst role sits within the UK analytics team of this international digital giant, who's offices are spread around the globe. In this position you will be a key part of insight delivery across...",Senior Web Analyst - Digital Agency - Consultant,60000.0,2,15,London,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/senior-web-analyst-digital-agency-consultant/26125789#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.355827,26125789
," This is a great opportunity to work for Axonn Media the UK’s leading content marketing agency ranked in the eConsultancy Top 100 UK Digital Agencies of 2014 and 2013. With hundreds of clients, Axonn works to support their marketing activities and achieve the goals of their websites.  Your Role  Working...",Lead data analyst,,18,15,London,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/lead-data-analyst/25610257#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.359943,25610257
, Do you have hands on experience in embedded software within automotive?  A System Integration Manager is urgently required for a multi-national engineering and electronics supplier of automotive components to define and continuously refine the VandV Strategy for the delivery of the highest quality software...,System Integration Manager - Embedded Software - York - £Neg,,2,15,York,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/system-integration-manager-embedded-software-york-neg/26123079#/jobs?keywords=python&cached=True&pageno=15,2014-12-26T21:55:16.363361,26123079
35000.0," My client who has been established for the last 25 years are seeking a Java/J2EE Developer to join their expanding and dynamic team.  Based in London, their customer-focused teams look after account management, new product development, help desk and support and provide a mixture of business and technical...",Java/J2EE Developer - EJB- Struts - Hibernate,45000.0,9,16,London,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/java-j2ee-developer-ejb-struts-hibernate/25815113#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.440210,25815113
," Are you an experienced Power Trader?  Would you like to work for an innovative energy company that due to its out of the box thinking is on target to quadruple in size? Why not share this success, add your mark and join them as the Power Trader & Settlements Manager playing a vital role in developing...",Power Trader & Settlements Manager,,1,16,Bristol,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/power-trader-settlements-manager/26122044#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.445145,26122044
," We are searching for a passionate and talented Junior/Mid-level Web developer with strong PHP, HTML, CSS and JavaScript skills to join a top fashion retail company in central London. If you are looking to make a difference in the world and have real job satisfaction then this is for you. You will need...",Web Developer,,9,16,Clerkenwell,2014-12-01T00:00:00,http://www.reed.co.uk/jobs/web-developer/26120026#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.450306,26120026
,"  Application Support Engineer / Analyst - (Unix Shell scripting) Leading internet company   We are looking for an outstanding Application Support Engineer / Analyst / Developer (Unix Shell scripting, Korn, Bash, Awk, Perl and Bourne) to secure a position with a fantastic growing organisation based in...",Application Support Engineer - Strong Unix Shell scripting!,,2,16,Hatfield,2014-11-30T00:00:00,http://www.reed.co.uk/jobs/application-support-engineer-strong-unix-shell-scripting/26118117#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.454928,26118117
40000.0,"  AWS Cloud Engineer - Bleeding Edge Tech  A fantastic opportunity for a AWS Cloud Engineer to secure a position within a leading software technology company just north of London. We have grown rapidly, are performing better than ever and want to constantly evolve our talented team. As a ground breaking...",AWS Cloud Engineer - Bleeding Edge Tech!,60000.0,2,16,Hatfield,2014-11-30T00:00:00,http://www.reed.co.uk/jobs/aws-cloud-engineer-bleeding-edge-tech/26118096#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.458221,26118096
25000.0," Based on the outskirts of Reading, we've built content rich web experiences, migrated oodles of sites from legacy systems, developed beautifully integrated mobile applications, and helped some of the world’s biggest brands achieve more on the web. - Could you fit into our team?  Requirements  The ideal...",Front-end Developer,30000.0,3,16,Reading,2014-11-29T00:00:00,http://www.reed.co.uk/jobs/front-end-developer/26117632#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.463213,26117632
,  Head of Advanced Analytics  A leading Financial Services company is seeking a Head of Advanced Analytics to lead a small team in a newly re-structured analytics environment. This is an exciting opportunity for you to make a mark in a well-established company with an impressive analytical reputation...,Head of Advanced Analytics - SQL/R,,3,16,London,2014-11-29T00:00:00,http://www.reed.co.uk/jobs/head-of-advanced-analytics-sql-r/26117430#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.466634,26117430
72000.0,  Marketing Analyst | SAS & Data Visualisation| London | £350pd  A leading global brand name is looking to add to its SAS analytics team with an experienced data analyst with a good understanding of customer behaviour and proven experience in modelling and data manipulation.  THE COMPANY  My client...,Marketing Analyst  SAS & Data Visualisation London  £350pd,84000.0,1,16,London,2014-11-28T00:00:00,http://www.reed.co.uk/jobs/marketing-analyst-sas-data-visualisation-london-350pd/26116136#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.469001,26116136
,"  Graduate Data Analyst (Computer Science Graduate Jobs)   Job Salary: Competitive  Job Location: Devon (near Plymouth, Tavistock, Saltash, Ivybridge, Yelverton areas)  Job Key Skills: Educated to degree level in Computer Science, Mathematics or Physics with expertise in  Python .  Job Summary: Computer...",Graduate Data Analyst (Computer Science Graduate Jobs),,7,16,Devon,2014-11-28T00:00:00,http://www.reed.co.uk/jobs/graduate-data-analyst-computer-science-graduate-jobs/26114489#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.472709,26114489
40000.0," C# ASP.NET Developer  MS Visual Studio is the main development environment and products are designed to run on Windows platforms for deployment as web-based applications and on desktops, and on mobile devices under Android, iOS, and Windows.  The majority of new software is written in C# and ASP.NET...",C# ASP.NET Developer,45000.0,3,16,Bristol,2014-11-28T00:00:00,http://www.reed.co.uk/jobs/c-aspnet-developer/26110987#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.475619,26110987
," Web Developer Team Leader | Online Gaming | Sofia, Bulgaria  My client are a leading and well known online gaming company operating across numerous European territories. Due to continual growth they are looking to hire Web Developer Team Leader to expand their already established team in Sofia, Bulgaria...",Web Developer Team Leader - Online Gaming,,1,16,Bulgaria,2014-11-28T00:00:00,http://www.reed.co.uk/jobs/web-developer-team-leader-online-gaming/25812371#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.478591,25812371
,"  Calypso Developer, Java, J2EE - London - Contract  Financial/Investment Banking  Calypso Technical Analyst/Developer Key skills: Calypso, Front/Back Office Experience, Java, J2EE  Candidate requirements:   Good experience of Calypso customisation within a Capital markets Environment Proven Calypso experience...","Calypso Developer, Java, J2EE - London - Contract",,4,16,London,2014-11-27T00:00:00,http://www.reed.co.uk/jobs/calypso-developer-java-j2ee-london-contract/26103061#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.481740,26103061
40000.0,"Incident Response – Senior Analyst An immediate opportunity for a Senior Analyst  with experience in Incident Response, intrusion detection and vulnerability analysis, to join this successful and growing company in Cheltenham. A salary of up to £50,000 is offered to the right candidate This employer has...",Incident Response - Senior Analyst - Cheltenham,50000.0,1,16,Cheltenham,2014-11-27T00:00:00,http://www.reed.co.uk/jobs/incident-response-senior-analyst-cheltenham/26101475#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.486959,26101475
,"  Head of Technology (Ad-Tech Web Engineering)  We are seeking a Head of Technology or Technical Director with experience of Ad-tech environments and a strong hands-on development background to lead the architecting, design and build of leading edge web and software solutions for a media group in the...",Head of Technology Ad-Tech Web Engineering,,3,16,London,2014-11-26T00:00:00,http://www.reed.co.uk/jobs/head-of-technology-ad-tech-web-engineering/26100581#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.492262,26100581
25000.0,"  Job Description LSI is looking for a full-time Amazon Cloud / Software Developer to join our growing IT team. In this role, you will be responsible for reviewing and identifying opportunities for improvement in our cloud-based development and infrastructure. You will be part of an agile team that designs...",Software Developer,30000.0,3,16,Nottingham,2014-11-26T00:00:00,http://www.reed.co.uk/jobs/software-developer/26097813#/jobs?keywords=python&cached=True&pageno=16,2014-12-26T21:55:18.494678,26097813
